event_time,org_no,load_iden_data1,load_iden_data2,load_iden_data3,load_iden_data4,load_iden_data5,load_iden_data6,load_iden_data7,load_iden_data8,load_iden_data13,load_iden_data14,load_iden_data15,load_iden_data26,load_iden_data27,load_iden_data28,load_iden_data29,load_iden_data30,load_iden_data31,load_iden_data32,load_iden_data33,load_iden_data34,load_iden_data35,load_iden_data36,load_iden_data43,load_iden_data49,load_iden_data50,load_iden_data51,load_iden_data73,load_iden_data74,load_iden_data75,load_iden_data76,load_iden_data77,load_iden_data78,load_iden_data79,load_iden_data80,load_iden_data87,load_iden_data88,load_iden_data98,load_iden_data99,load_iden_data100,load_iden_data101,load_iden_data102,load_iden_data103,load_iden_data104,load_iden_data105,load_iden_data106,load_iden_data107,load_iden_data108
2026/05/21 01:03:08,424012309,49,74,2,4,10,2,3805,706,1058,-839,63,4570,149779,68733,17296,3754,0,0,0,0,0,0,0,514,-519,0,52,79,3,4,8,1,4903,849,21,-2147483648,70,264,111,174,335,0,0,0,0,0,0
2026/05/21 01:08:08,424012309,50,75,2,4,10,1,3942,715,403,-524,63,26326,20950,2084,10365,37626,0,0,0,0,0,0,0,261,-264,0,52,79,3,4,7,1,4917,849,-16,-2147483648,143,179,0,0,226,0,0,0,0,0,0
2026/05/21 01:13:08,424012309,50,75,2,4,9,1,3966,724,1613,-899,48,124122,94573,268894,21111,7336,0,0,0,0,0,0,0,590,-478,0,52,77,3,4,7,1,4880,863,-37,-2147483648,302,46,0,452,451,0,0,0,0,0,0
2026/05/21 01:18:08,424012309,50,75,2,4,9,1,3869,709,827,-893,47,41467,22899,92903,148065,201327,0,0,0,0,0,0,0,404,-541,0,52,78,3,4,7,1,4932,865,-12,-2147483648,165,44,4,29,0,0,0,0,0,0,0
2026/05/21 01:23:08,424012309,49,74,2,4,10,1,3762,699,1029,-784,42,1622,2499,6874,381436,133152,0,0,0,0,0,0,0,562,-342,0,52,79,3,3,7,1,4970,861,14,-2147483648,182,144,314,333,50,0,0,0,0,0,0
2026/05/21 01:28:09,424012309,49,74,2,4,10,2,3770,699,1118,-985,32,223346,12938,15010,10610,94125,0,0,0,0,0,0,0,471,-497,0,53,79,3,4,8,1,4988,858,-20,-2147483648,0,234,105,0,0,0,0,0,0,0,0
2026/05/21 01:33:09,424012309,49,74,2,4,10,1,3868,716,1461,-648,60,10127,13758,675497,726257,366822,0,0,0,0,0,0,0,734,-551,0,52,79,3,3,7,1,4956,861,-15,-2147483648,0,32,324,271,365,0,0,0,0,0,0
2026/05/21 01:38:09,424012309,48,72,2,4,9,1,3821,721,933,-313,53,11343,20035,6747,2124,68241,0,0,0,0,0,0,0,500,-105,0,51,77,3,3,7,1,4824,859,-25,-2147483648,7,58,26,62,60,0,0,0,0,0,0
2026/05/21 01:43:08,424012309,48,72,2,4,10,1,3698,705,955,-659,54,70721,84436,152823,14873,121356,0,0,0,0,0,0,0,489,-542,0,51,77,3,4,8,1,4848,859,14,-2147483648,162,438,143,0,0,0,0,0,0,0,0
2026/05/21 01:48:08,424012309,48,73,2,4,10,1,3723,695,1060,-589,28,47511,64142,8135,17308,54224,0,0,0,0,0,0,0,575,-380,0,52,78,3,4,8,1,4903,853,11,-2147483648,208,222,0,0,0,0,0,0,0,0,0
2026/05/21 01:53:08,424012309,49,74,2,4,10,1,3766,697,959,-644,24,314199,182600,13337,118243,37722,0,0,0,0,0,0,0,511,-426,0,52,78,3,4,8,1,4885,853,17,-2147483648,231,231,0,0,283,0,0,0,0,0,0
2026/05/21 01:58:08,424012309,49,73,2,4,10,1,3772,702,1094,-644,28,34961,37792,57040,59444,2536,0,0,0,0,0,0,0,472,-463,0,53,79,3,4,8,1,5004,867,18,-2147483648,151,119,88,78,324,0,0,0,0,0,0
2026/05/21 02:03:08,424012309,50,74,2,4,10,1,3822,702,952,-612,50,3010,3668,312470,92937,193324,0,0,0,0,0,0,0,545,-456,0,54,80,3,4,8,1,5129,872,-16,-2147483648,384,0,25,0,0,0,0,0,0,0,0
2026/05/21 02:08:08,424012309,50,74,2,4,10,1,3810,700,1037,-765,50,188423,207807,59059,12435,125555,0,0,0,0,0,0,0,483,-469,0,53,80,3,4,7,1,5042,863,-17,-2147483648,498,485,72,70,227,0,0,0,0,0,0
2026/05/21 02:13:08,424012309,48,73,2,4,10,1,3747,707,413,-671,42,41586,65069,70194,2101,4974,0,0,0,0,0,0,0,282,-456,0,51,77,3,4,7,1,4782,853,-18,-2147483648,0,220,82,26,43,0,0,0,0,0,0
2026/05/21 02:18:08,424012309,47,71,2,4,10,1,3703,712,1020,-728,18,5190,197964,21031,52661,104425,0,0,0,0,0,0,0,574,-337,0,50,75,3,4,8,1,4701,853,12,-2147483648,76,76,0,273,157,0,0,0,0,0,0
2026/05/21 02:23:08,424012309,53,79,2,6,11,1,4084,709,2121,-912,251,758902,2681698,944057,328667,110008,0,0,0,0,0,0,0,488,-661,0,55,83,3,5,8,1,5202,858,-15,-2147483648,0,0,28,138,26,0,0,0,0,0,0
2026/05/21 02:28:08,424012309,58,87,2,8,12,1,4501,708,1039,-601,250,27559,22200,359910,34775,37479,0,0,0,0,0,0,0,527,-399,0,61,92,3,7,10,1,5762,858,-13,-2147483648,415,357,289,270,0,0,0,0,0,0,0
2026/05/21 02:33:08,424012309,58,88,2,8,13,1,4472,699,584,-1857,67,23743,5518,5688,4521,103122,0,0,0,0,0,0,0,339,-973,0,62,94,3,7,10,1,5904,860,26,-2147483648,56,83,0,16,169,0,0,0,0,0,0
2026/05/21 02:38:08,424012309,53,79,2,6,11,1,4010,693,962,-667,212,159169,18526,20261,16397,10042,0,0,0,0,0,0,0,571,-393,0,57,85,3,6,9,1,5367,858,-12,-2147483648,703,569,224,38,51,0,0,0,0,0,0
2026/05/21 02:43:08,424012309,47,71,2,5,11,1,3636,695,1221,-796,211,653130,293391,202965,27243,179169,0,0,0,0,0,0,0,446,-414,0,52,78,3,4,9,1,4885,855,-18,-2147483648,24,145,145,118,97,0,0,0,0,0,0
2026/05/21 02:48:08,424012309,48,72,2,5,11,1,3726,710,825,-838,69,88045,13932,2841,31027,43322,0,0,0,0,0,0,0,434,-363,0,51,77,3,4,8,1,4825,854,-14,-2147483648,403,604,190,221,169,0,0,0,0,0,0
2026/05/21 02:53:08,424012309,47,71,2,4,10,1,3691,706,1305,-578,70,268669,164186,9761,202982,227977,0,0,0,0,0,0,0,557,-444,0,50,77,3,4,7,1,4735,844,-30,-2147483648,264,312,115,112,0,0,0,0,0,0,0
2026/05/21 02:58:08,424012309,47,71,2,4,10,1,3584,694,536,-662,28,39577,40280,10398,6198,5362,0,0,0,0,0,0,0,223,-291,0,50,76,3,4,7,1,4743,851,-19,-2147483648,324,167,6,44,46,0,0,0,0,0,0
2026/05/21 03:03:08,424012309,46,70,2,4,9,1,3525,693,798,-771,17,14610,46879,32985,5976,31178,0,0,0,0,0,0,0,390,-409,0,50,76,3,3,7,1,4792,861,11,-2147483648,14,71,24,0,205,0,0,0,0,0,0
2026/05/21 03:08:08,424012309,46,69,2,4,9,1,3496,689,410,-417,7,72095,11106,12256,10385,3543,0,0,0,0,0,0,0,271,-386,0,50,76,3,3,7,1,4781,861,18,-2147483648,178,25,0,15,35,0,0,0,0,0,0
2026/05/21 03:13:08,424012309,47,71,2,4,10,1,3568,687,1055,-604,19,8600,10086,42362,22781,4886,0,0,0,0,0,0,0,472,-446,0,51,77,3,4,7,1,4831,860,13,-2147483648,0,0,0,285,155,0,0,0,0,0,0
2026/05/21 03:18:08,424012309,49,74,2,4,10,1,3687,678,902,-583,33,16409,161394,31537,155477,63677,0,0,0,0,0,0,0,361,-457,0,53,80,3,4,7,1,4984,848,-14,-2147483648,8,10,339,386,82,0,0,0,0,0,0
2026/05/21 03:23:08,424012309,50,75,2,4,10,1,3740,678,1092,-688,30,1028455,2328,19362,28300,1343,0,0,0,0,0,0,0,484,-457,0,53,80,3,3,7,0,4908,841,-15,-2147483648,0,22,262,255,2,0,0,0,0,0,0
2026/05/21 03:28:08,424012309,50,75,2,4,10,1,3759,686,645,-632,26,30366,18605,2829,172284,229236,0,0,0,0,0,0,0,422,-317,0,52,78,3,3,7,0,4764,833,-19,-2147483648,49,37,2,5,0,0,0,0,0,0,0
2026/05/21 03:33:08,424012309,50,76,2,4,10,1,3856,694,981,-633,44,1001790,53315,161379,24472,130813,0,0,0,0,0,0,0,575,-315,0,51,77,3,3,7,0,4723,831,-17,-2147483648,107,210,214,0,67,0,0,0,0,0,0
2026/05/21 03:38:08,424012309,52,78,2,4,10,1,4024,702,1036,-516,48,284785,33954,36884,21749,161435,0,0,0,0,0,0,0,539,-335,0,52,78,3,3,8,1,4808,840,13,-2147483648,124,94,65,30,25,0,0,0,0,0,0
2026/05/21 03:43:08,424012309,52,78,2,4,10,1,3973,698,628,-599,33,8655,26733,98190,112506,19786,0,0,0,0,0,0,0,617,-401,0,52,78,3,3,7,0,4852,848,-15,-2147483648,120,119,103,284,187,0,0,0,0,0,0
2026/05/21 03:47:44,424012309,948,1430,20,92,47,26,69499,673,4400,-3796,14428,13531,9780,11514,11012,14516,0,0,0,0,0,0,0,1415,-2362,0,981,1481,7,99,43,17,96642,903,12,-2147483648,178,0,0,1014,448,0,0,0,0,0,0
2026/05/21 03:48:08,424012309,50,75,2,4,10,1,3720,681,1070,-582,57,85470,67615,27094,170662,119134,0,0,0,0,0,0,0,472,-472,0,51,78,3,4,8,0,4837,850,-15,-2147483648,111,139,38,42,0,0,0,0,0,0,0
2026/05/21 03:53:08,424012309,48,73,2,4,11,1,3609,678,1094,-794,43,372231,250197,131665,139738,32762,0,0,0,0,0,0,0,485,-490,0,51,77,3,4,8,1,4827,854,-15,-2147483648,278,169,0,48,80,0,0,0,0,0,0
2026/05/21 03:58:08,424012309,48,72,2,4,11,1,3635,687,992,-485,25,8311,9610,4880,102417,6463,0,0,0,0,0,0,0,565,-405,0,51,76,3,4,8,1,4782,855,-13,-2147483648,167,121,0,0,198,0,0,0,0,0,0
2026/05/21 04:03:08,424012309,47,72,2,4,11,1,3672,698,422,-626,27,2237,142193,70704,41154,70432,0,0,0,0,0,0,0,356,-527,0,49,74,3,4,8,1,4633,847,9,-2147483648,108,248,135,82,66,0,0,0,0,0,0
2026/05/21 04:08:08,424012309,48,72,2,4,11,1,3752,706,1118,-682,63,130548,119590,162693,140680,78869,0,0,0,0,0,0,0,460,-367,0,50,75,3,4,8,1,4639,845,13,-2147483648,132,241,88,89,639,0,0,0,0,0,0
2026/05/21 04:13:08,424012309,53,80,2,4,11,1,4168,706,1090,-748,294,102995,230235,15023,58670,3471,0,0,0,0,0,0,0,669,-492,0,54,81,3,4,8,1,4984,840,13,-2147483648,351,0,0,225,161,0,0,0,0,0,0
2026/05/21 04:18:08,424012309,60,91,2,3,10,1,4775,715,1087,-837,302,43788,91705,7734,359099,283110,0,0,0,0,0,0,0,488,-462,0,59,89,3,3,7,0,5460,837,-16,-2147483648,0,0,135,291,60,0,0,0,0,0,0
2026/05/21 04:23:08,424012309,64,96,2,4,10,1,5161,734,1146,-646,171,676801,3766,8123,11149,3764,0,0,0,0,0,0,0,505,-387,0,62,93,3,3,7,1,5706,841,15,-2147483648,0,171,281,36,203,0,0,0,0,0,0
2026/05/21 04:28:08,424012309,64,97,2,4,11,1,5242,740,1306,-1020,51,2381,5669,3123,27072,147816,0,0,0,0,0,0,0,489,-441,0,61,92,3,3,8,1,5656,838,11,-2147483648,190,0,204,322,160,0,0,0,0,0,0
2026/05/21 04:33:08,424012309,63,95,2,4,10,1,5118,733,1053,-1005,46,81231,4394,13581,23831,10454,0,0,0,0,0,0,0,571,-391,0,60,91,3,3,8,1,5529,832,-13,-2147483648,19,83,97,0,39,0,0,0,0,0,0
2026/05/21 04:38:08,424012309,60,92,2,3,10,1,4895,732,1087,-583,70,125030,267461,95558,199176,75667,0,0,0,0,0,0,0,484,-457,0,57,86,3,3,7,0,5238,827,-18,-2147483648,49,298,294,292,16,0,0,0,0,0,0
2026/05/21 04:43:08,424012309,59,89,2,4,10,1,4823,741,1066,-804,76,38899,4665,5323,3989,3984,0,0,0,0,0,0,0,631,-489,0,56,84,3,3,7,0,5134,832,-21,-2147483648,7,330,360,0,0,0,0,0,0,0,0
2026/05/21 04:48:08,424012309,59,88,2,3,10,0,4736,733,902,-891,73,2209,20034,25559,22999,3036,0,0,0,0,0,0,0,577,-503,0,57,85,3,3,7,0,5199,838,-20,-2147483648,368,411,207,0,345,0,0,0,0,0,0
2026/05/21 04:53:08,424012309,58,86,2,3,10,0,4533,720,974,-1191,85,4142,17707,30479,2459,2848,0,0,0,0,0,0,0,564,-362,0,56,84,3,3,7,0,5177,843,-22,-2147483648,332,37,0,144,151,0,0,0,0,0,0
2026/05/21 04:58:08,424012309,57,86,2,3,10,0,4494,713,2890,-2156,45,3708,2822,3201,3126,3330,0,0,0,0,0,0,0,2878,-875,0,57,85,3,3,8,0,5254,840,-111,-2147483648,266,30,48,133,121,0,0,0,0,0,0
2026/05/21 05:03:08,424012309,59,89,2,4,11,0,4521,694,965,-936,64,3158,2697,2767,2553,2572,0,0,0,0,0,0,0,465,-344,0,58,87,3,3,8,0,5395,843,19,-2147483648,244,33,15,22,549,0,0,0,0,0,0
2026/05/21 05:08:08,424012309,59,90,2,4,10,0,4453,679,956,-648,78,2431,1851,1992,3506,2640,0,0,0,0,0,0,0,481,-319,0,58,88,3,3,8,0,5482,854,-25,-2147483648,429,119,130,113,88,0,0,0,0,0,0
2026/05/21 05:13:08,424012309,59,88,2,4,10,0,4328,673,1221,-896,83,2358,2152,3815,87354,131749,0,0,0,0,0,0,0,645,-483,0,58,87,3,4,7,0,5478,855,20,-2147483648,350,143,0,378,344,0,0,0,0,0,0
2026/05/21 05:18:08,424012309,58,87,2,4,10,0,4275,671,1028,-674,46,20746,35110,31289,47532,150593,0,0,0,0,0,0,0,501,-348,0,58,88,3,4,8,0,5481,851,-18,-2147483648,99,51,87,0,182,0,0,0,0,0,0
2026/05/21 05:23:08,424012309,57,86,2,3,10,0,4271,676,1016,-661,40,126332,2597,27422,6797,6709,0,0,0,0,0,0,0,553,-443,0,58,88,3,3,7,0,5441,848,16,-2147483648,0,137,94,242,238,0,0,0,0,0,0
2026/05/21 05:28:09,424012309,58,87,2,4,10,0,4347,682,1118,-1151,35,27106,8957,5230,112028,30655,0,0,0,0,0,0,0,674,-513,0,57,86,3,3,8,0,5406,855,12,-2147483648,0,70,198,341,34,0,0,0,0,0,0
2026/05/21 05:33:09,424012309,59,89,2,4,11,1,4441,686,1045,-790,42,15595,2533,17444,23551,118474,0,0,0,0,0,0,0,627,-362,0,58,88,3,4,8,0,5551,861,16,-2147483648,0,232,233,66,24,0,0,0,0,0,0
2026/05/21 05:38:09,424012309,60,90,2,4,11,1,4620,700,1089,-1053,47,27418,43957,70476,123402,4101,0,0,0,0,0,0,0,527,-410,0,58,88,3,4,8,0,5574,864,15,-2147483648,3,0,38,0,47,0,0,0,0,0,0
2026/05/21 05:43:09,424012309,59,89,2,4,10,0,4559,705,1105,-967,84,5789,411148,67636,20591,67128,0,0,0,0,0,0,0,473,-465,0,57,85,3,4,7,0,5378,867,-12,-2147483648,383,709,217,149,311,0,0,0,0,0,0
2026/05/21 05:48:09,424012309,57,86,2,4,10,1,4348,692,991,-888,107,123592,185214,145212,37996,55956,0,0,0,0,0,0,0,580,-277,0,56,84,3,4,8,0,5348,869,-18,-2147483648,306,191,195,0,0,0,0,0,0,0,0
2026/05/21 05:48:30,424012309,1934,2899,28,166,100,33,143611,689,4779,-4884,25006,1852,4087,2711,6126,2209,0,0,0,0,0,0,0,1890,-4364,0,1946,2918,33,179,89,32,189087,902,-12,-2147483648,0,0,758,879,245,0,0,0,0,0,0
2026/05/21 05:53:09,424012309,58,88,2,5,11,1,4432,693,1337,-955,44,1423,2669,7312,85034,89456,0,0,0,0,0,0,0,639,-530,0,57,86,3,4,9,1,5447,867,18,-2147483648,0,108,156,174,0,0,0,0,0,0,0
2026/05/21 05:58:09,424012309,65,97,2,6,11,2,5100,717,1620,-1072,570,4476,5085,5115,7972,56419,0,0,0,0,0,0,0,913,-598,0,64,96,3,6,8,1,6086,865,-11,-2147483648,0,0,0,0,98,0,0,0,0,0,0
2026/05/21 06:03:09,424012309,77,115,2,9,10,2,6246,747,2139,-1096,794,66683,27950,9462,7911,5164,0,0,0,0,0,0,0,602,-342,0,79,117,3,9,7,2,7376,869,-16,-2147483648,74,76,137,0,0,0,0,0,0,0,0
2026/05/21 06:08:09,424012309,85,128,2,11,11,2,6997,751,1481,-1503,676,14770,11011,43662,9247,23227,0,0,0,0,0,0,0,410,-325,0,86,130,3,13,8,3,8033,852,-15,-2147483648,99,123,126,406,405,0,0,0,0,0,0
2026/05/21 06:13:09,424012309,90,135,2,12,10,3,7152,730,2442,-1867,127,34651,17850,28084,6751,8354,0,0,0,0,0,0,0,2438,-1056,0,91,136,3,14,8,3,8460,855,-81,-2147483648,0,551,498,104,37,0,0,0,0,0,0
2026/05/21 06:18:09,424012309,102,153,2,13,9,3,7827,706,2628,-2359,1361,4003,4604,2430,4555,5734,0,0,0,0,0,0,0,1030,-889,0,104,155,2,15,6,3,9892,877,-20,-2147483648,579,448,0,0,168,0,0,0,0,0,0
2026/05/21 06:23:09,424012309,122,182,2,18,6,2,8904,675,1926,-1519,1706,7181,2433,3543,13853,12268,0,0,0,0,0,0,0,721,-594,0,123,184,1,19,5,3,11917,890,-20,-2147483648,105,275,539,531,53,0,0,0,0,0,0
2026/05/21 06:28:09,424012309,134,202,3,20,5,2,9511,652,1426,-1386,1103,3380,3358,3622,4197,3020,0,0,0,0,0,0,0,439,-546,0,135,203,2,22,4,2,13237,898,-12,-2147483648,0,69,81,0,144,0,0,0,0,0,0
2026/05/21 06:33:09,424012309,142,215,4,19,5,2,10157,653,2644,-3036,611,2215,5812,5472,8804,12360,0,0,0,0,0,0,0,353,-1433,0,143,217,2,23,5,2,13988,892,-17,-2147483648,499,249,82,0,319,0,0,0,0,0,0
2026/05/21 06:38:09,424012309,151,228,5,20,5,1,11020,669,1478,-1133,644,7926,4727,3792,13171,3211,0,0,0,0,0,0,0,360,-361,0,153,230,3,23,5,1,14808,888,-9,-2147483648,279,45,0,386,148,0,0,0,0,0,0
2026/05/21 06:43:09,424012309,159,237,5,19,5,1,11578,676,1713,-1886,559,2723,4166,2724,2338,2179,0,0,0,0,0,0,0,920,-801,0,160,239,4,23,5,1,15457,894,13,-2147483648,274,193,0,327,290,0,0,0,0,0,0
2026/05/21 06:48:09,424012309,165,245,4,20,5,1,12009,677,1626,-2279,206,2801,4770,3052,7431,3687,0,0,0,0,0,0,0,781,-849,0,169,251,4,24,6,2,16411,902,10,-2147483648,294,0,362,104,95,0,0,0,0,0,0
2026/05/21 06:53:09,424012309,183,274,6,29,7,2,13554,685,2171,-1753,2603,4596,2435,3118,3805,2483,0,0,0,0,0,0,0,764,-536,0,190,284,4,33,9,3,18330,894,-13,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 06:58:10,424012309,232,350,8,44,9,5,17624,697,4864,-3346,10800,9628,21943,2278,3283,3572,0,0,0,0,0,0,0,830,-795,0,242,365,4,48,11,5,23110,877,-13,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:03:10,424012309,317,480,11,59,11,8,24244,702,4866,-1959,20206,6936,7562,3511,4058,4515,0,0,0,0,0,0,0,1003,-528,0,339,514,7,66,13,6,32421,873,13,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:08:10,424012309,424,637,12,68,20,14,32300,704,3739,-2825,26067,3733,3161,7646,8356,5345,0,0,0,0,0,0,0,1001,-826,0,457,687,12,79,21,9,43891,885,22,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:13:10,424012309,512,769,10,73,33,21,38908,704,3560,-3653,24217,5440,5429,6483,2671,3712,0,0,0,0,0,0,0,688,-1043,0,549,824,13,84,32,13,53017,893,-15,-2147483648,0,0,0,116,0,0,0,0,0,0,0
2026/05/21 07:18:10,424012309,555,834,9,75,40,23,42087,702,4104,-2141,8304,1715,3227,4584,8155,6559,0,0,0,0,0,0,0,1230,-1179,0,593,891,14,85,37,16,57489,896,11,-2147483648,241,0,558,57,496,0,0,0,0,0,0
2026/05/21 07:23:10,424012309,576,870,9,79,46,25,43881,701,3370,-2896,1729,6695,4626,11902,4769,7162,0,0,0,0,0,0,0,674,-1122,0,615,929,15,88,42,18,59654,892,-11,-2147483648,0,661,0,976,752,0,0,0,0,0,0
2026/05/21 07:28:10,424012309,610,923,9,82,52,28,46648,702,5900,-3414,4951,6212,5139,26993,6122,3030,0,0,0,0,0,0,0,914,-952,0,645,977,17,91,48,21,62445,888,-14,-2147483648,0,0,91,0,0,0,0,0,0,0,0
2026/05/21 07:33:10,424012309,704,1069,10,88,58,29,53408,696,8555,-3415,32671,9854,19201,17359,5562,6362,0,0,0,0,0,0,0,3559,-829,0,736,1117,17,96,54,21,71196,887,32,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:43:10,424012309,909,1375,19,107,63,24,67458,686,22612,-15133,20891,4876,4928,5310,5337,30796,0,0,0,0,0,0,0,17168,-15133,0,955,1446,14,113,59,20,92457,891,-86,-2147483648,128,0,392,538,575,0,0,0,0,0,0
2026/05/21 07:48:10,424012309,999,1506,18,104,61,21,72877,677,4630,-5577,18026,38267,10774,5307,2423,7479,0,0,0,0,0,0,0,676,-3855,0,1040,1568,13,108,58,19,101244,901,13,-2147483648,296,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:53:10,424012309,1142,1718,16,108,59,18,82741,674,8753,-4442,52910,2304,4764,10637,3751,3127,0,0,0,0,0,0,0,3529,-3468,0,1178,1771,12,109,56,18,114808,905,14,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 07:58:10,424012309,1297,1955,12,121,64,17,94019,674,4211,-6295,57453,4431,4523,4841,32435,11176,0,0,0,0,0,0,0,2017,-3869,0,1326,1999,13,119,58,20,129030,903,-14,-2147483648,0,0,137,0,0,0,0,0,0,0,0
2026/05/21 08:03:10,424012309,1424,2160,10,147,84,19,103604,673,6378,-6245,36176,7593,17569,9541,7394,11157,0,0,0,0,0,0,0,4821,-4123,0,1456,2209,23,147,72,28,141372,897,10,-2147483648,0,0,0,0,0,0,0,0,0,0,0
2026/05/21 08:08:10,424012309,1524,2316,11,168,104,19,111276,673,5300,-4262,31041,2865,3199,4619,4051,2098,0,0,0,0,0,0,0,3726,-3765,0,1563,2377,30,172,92,31,152071,895,-17,-2147483648,0,0,0,0,16,0,0,0,0,0,0
2026/05/21 08:13:10,424012309,1572,2400,12,179,117,19,115394,670,5217,-6983,14900,1566,2374,4282,5453,14672,0,0,0,0,0,0,0,1004,-3695,0,1613,2464,34,185,103,30,157961,893,12,-2147483648,530,461,0,0,292,0,0,0,0,0,0
2026/05/21 08:18:10,424012309,1586,2437,10,187,124,20,116927,667,5558,-3921,2616,11958,8207,4285,5747,3447,0,0,0,0,0,0,0,2416,-3853,0,1628,2501,39,194,106,31,159960,888,11,-2147483648,645,336,951,0,0,0,0,0,0,0,0
2026/05/21 08:23:10,424012309,1602,2438,8,183,122,20,118297,676,6434,-5995,1503,4454,6077,3640,3460,4276,0,0,0,0,0,0,0,2718,-3436,0,1644,2502,39,190,102,31,161411,897,11,-2147483648,0,0,270,380,1081,0,0,0,0,0,0
2026/05/21 08:28:10,424012309,1512,2271,9,176,118,18,113824,697,5993,-15701,34765,37770,63653,95232,10274,5699,0,0,0,0,0,0,0,4416,-4357,475,1554,2336,36,182,100,29,152588,905,16,-2147483648,5456,10498,7283,16,61,0,0,0,0,0,0
2026/05/21 08:33:10,424012309,1414,2129,11,181,121,18,108720,705,4964,-6166,35151,4750,6111,12792,6539,4255,0,0,0,0,0,0,0,3486,-2953,0,1457,2194,34,185,105,27,143020,898,9,-2147483648,127,1212,0,59,507,0,0,0,0,0,0
